,nomfichier,date,usr,titre,genre,K.DuM,K.NbTouches,K.NbTouchesFreq,K.NbAppuis,K.NbAppuisS,K.TpMoyEntreAppuis,K.TpSDEntreAppuis,K.TpMoyAppui,K.TpSDAppui,K.TpsAppui,K.PropAct,K.ToucheFreq,K.PropFreq,K.TpMoyAppuiFreq,K.TpSDAppuiFreq,M.DuM,M.NbClics,M.NbCliclsS,M.TpsClickR,M.TpsClickL,M.TpsClickM,M.TpsTotClick,M.MoyTpsClickR,M.SDTpsClickR,M.MoyTpsClickL,M.SDTpsClickL,M.MoyTpsClickM,M.SDTpsClickM,M.LR,M.Scroll,M.TpMoyEntreAppuis,M.TpSDEntreAppuis,M.Vit,M.VitTrueXY,P.DuM,P.NbTouches,P.NbTouchesFreq,P.NbAppuis,P.NbAppuisS,P.TpMoyEntreAppuis,P.TpSDEntreAppuis,P.TpMoyAppui,P.TpSDAppui,P.ToucheFreq,P.PropFreq,P.TpMoyEntreAppuisFreq,P.TpSDEntreAppuisFreq,P.TpMoyAppuiFreq,P.TpSDAppuiFreq,P.Vit,P.VitG,P.VitD
65,2017.06.08.MT.ShadowTactics..zip,2017.06.08,MT,ShadowTactics,strat.str,97.1359833333333,21,15,664,0.113929630265749,8.79053846153846,15.8806742753332,0.429676204819283,1.15435995950774,285.305000000004,0.0489528511490514,Left Control,16.4156626506024,2.11987155963305,2.1519983654343,97.2030333333333,1320,0.226330385437217,22.4480000000005,131.455999999997,0,153.903999999997,0.18103225806452,0.182674927212949,0.109913043478258,0.0215177839560139,NA,NA,90.6060606060606,8.83977900552486,4.42121910538287,6.21109106321162,234.969534498876,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,2017.06.11.GM.TheBindingofIsaacHard.zip,2017.06.11,GM,BindingOfIsaac,arcade,9.25181666666666,12,8,1034,1.86269723603833,0.537021297192643,0.500664896605781,0.742082205029013,1.31168360882264,767.313,1.38227447222077,D,23.3075435203095,0.490618257261408,0.513691310028327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,2017.06.11.GM.TheBindingofIsaacNormal.zip,2017.06.11,GM,BindingOfIsaac,arcade,15.7068,15,9,1721,1.8261729526914,0.547911627906977,0.61714574879633,0.631248692620569,1.08553717908959,1086.379,1.15276928888549,D,24.4625217896572,0.524847980997626,0.592458675012109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,2017.06.12.AD.SuperHexagon_easy.zip,2017.06.12,AD,SuperHexagon,arcade,4.34838333333333,8,3,253,0.969709048956892,1.03497619047619,0.727734370613264,0.250051383399209,0.134162368047312,63.2629999999999,0.242477089186402,Droite,60.0790513833992,0.286282894736841,0.130748604528945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,2017.06.12.AD.SuperHexagon_hard.zip,2017.06.12,AD,SuperHexagon,arcade,3.6784,6,3,363,1.64473684210526,0.609486187845304,0.408143504551169,0.194796143250689,0.123229414972101,70.7110000000001,0.320388393504423,Droite,50.6887052341598,0.227967391304348,0.131965838524294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,2017.06.12.AD.SuperHexagon_medium.zip,2017.06.12,AD,SuperHexagon,arcade,3.52125,5,3,282,1.33475328363507,0.751583629893238,0.51980597439504,0.220900709219858,0.130966802180997,62.2939999999999,0.294847946988521,Droite,51.7730496453901,0.250013698630135,0.136592319989152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,2017.06.13.gd.Elektrick U-Phoria(Extented Mix) - DJ Noriken_sionKotori_Illuminate.zip,2017.06.13,gd,Osu,arcade,5.29346666666667,5,2,1427,4.49295987506612,0.222669004207574,0.323171342061475,0.170564120532586,0.147230479464783,243.395000000001,0.766337749678851,Crochet fermant,59.4954449894884,0.163038869257951,0.172377655948844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,2017.06.13.gd.FREEDMAN - FujuniseikouyuuP_val0108_Nouk.zip,2017.06.13,gd,Osu,arcade,2.52983333333333,4,2,592,3.90012517293629,0.256835871404399,0.398605529228334,0.188177364864865,0.257271418353602,111.401,0.733915277686276,Crochet fermant,57.0945945945946,0.179491124260355,0.217167047747164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,2017.06.13.gd.kirakira TIME - Sawawa_Priti_ULTRA.zip,2017.06.13,gd,Osu,arcade,3.34786666666667,6,2,698,3.47484965550201,0.287880918220947,2.71153821211166,0.146949856733524,0.106004082410935,102.571,0.510628659046557,Crochet fermant,51.8624641833811,0.146113259668508,0.122565380329329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,2017.06.13.gd.kirakira-TIME-Sawawa-Priti-U.zip,2017.06.13,gd,Osu,arcade,3.34786666666667,6,2,698,3.47484965550201,0.287880918220947,2.71153821211166,0.146949856733524,0.106004082410935,102.571,0.510628659046557,Crochet fermant,51.8624641833811,0.146113259668508,0.122565380329329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,2017.06.13.gd.Ooi - O2i3_Fort_Extreme.zip,2017.06.13,gd,Osu,arcade,2.14456666666667,5,2,529,4.11116464864697,0.243700757575758,0.579861166920713,0.168523629489603,0.258110463324738,89.1490000000002,0.692828388019337,Crochet fermant,55.5765595463138,0.176897959183674,0.319505403495333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,2017.06.13.gd.SuperNukoWorld-yuikonnu-ayaponzu-AllStar12-Guys-Extra.zip,2017.06.13,gd,Osu,arcade,8.09423333333333,5,2,2181,4.49085151156997,0.222769724770642,2.3108426994989,0.134733027522936,0.0715931234119587,293.718000000001,0.604788594349065,Crochet fermant,57.588262265016,0.132351114649682,0.0774309828063561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,2017.06.15.Aethor.LoL4.zip,2017.06.15,Ae,LOL,moba,51.3690166666667,26,16,813,0.263777679217142,3.79574014778325,4.83923817416057,0.417287822878228,0.773776302822507,339.254999999999,0.110071213484393,Tab,19.5571955719557,1.04071698113209,1.30710714083475,51.59845,11500,3.71458186566974,825.602999999996,165.004999999998,0,990.607999999993,0.0850961657390224,0.026556642483771,0.0917714126807552,0.0551817004228176,NA,NA,15.6480918021386,0,0.269178102443691,0.509667462524078,1174.95450927963,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2017.06.16.Mitsu.League of Legends.zip,2017.06.16,Mi,LOL,moba,25.2222666666667,43,21,521,0.34427252110569,2.91026153846154,6.47091887505439,0.462821497120922,1.12130406772927,241.130000000001,0.15933672363573,Espace,22.0729366602687,1.58069565217391,1.99550072937742,25.2951,3018,1.98852742230709,415.589,10.7530000000005,0,426.342000000001,0.141404899625723,0.088552646456791,0.136113924050639,0.16575646232842,NA,NA,2.6158940397351,6.53453081449365,0.502631753397415,1.0716355215002,722.152488993731,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,2017.06.22.Aethor.LoL5.zip,2017.06.22,Ae,LOL,moba,24.8047833333333,39,19,613,0.411882923118995,2.43184150326797,3.65068429736053,0.244592169657428,0.510890284133733,149.935000000004,0.100743337810519,A,14.8450244698206,0.0836153846153861,0.0887208818249403,25.0127,5295,3.52820767050338,376.689000000004,43.2690000000029,0,419.958000000007,0.0797056707575124,0.0245055380330817,0.0760439367311123,0.0690590161677136,NA,NA,10.7459867799811,0,0.283202115602569,0.673183311002874,1132.444572046,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,2017.06.22.Mitsu.azeaze.zip,2017.06.22,Mi,LOL,moba,21.8831,21,17,377,0.287131774443901,3.49162765957447,5.08805644933893,0.909172413793108,2.03049894284546,342.758000000002,0.26105228844786,Espace,20.159151193634,2.54155263157895,3.10377190912278,21.9783833333333,2769,2.09979047594492,356.29,13.420999999999,0,369.710999999999,0.133242333582648,0.0463730823201899,0.14277659574467,0.145867383742566,NA,NA,3.38983050847458,0,0.475901734104046,1.05907190436553,836.752835311585,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,2017.06.30.Aethor.HOTS0.zip,2017.06.30,Ae,HOTS,moba,24.6780833333333,12,9,456,0.307965569989566,3.25408791208791,5.05103528108413,0.404447368421051,1.95757609299388,184.427999999999,0.124555864346569,A,36.6228070175439,0.0689041916167696,0.0630783824437664,24.8404666666667,4498,3.01792505240106,301.462999999997,87.2709999999983,0,388.733999999996,0.0864781985083182,0.0403972946914663,0.0862361660079035,0.0188023862661582,NA,NA,22.4988883948422,0.199689372087863,0.331352234823215,0.911886671475561,1020.57274669602,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,2017.07.01.Aethor.LoL5.zip,2017.07.01,Ae,LOL,moba,17.0379166666667,32,17,271,0.265095008681617,3.7862037037037,6.53072899026013,0.235077490774908,0.381080536703753,63.706,0.0623178694578269,Tab,19.5571955719557,0.629207547169805,0.559179906321976,17.2884666666667,3632,3.5013708561006,266.882,66.9470000000004,0,333.829,0.093055090655509,0.0289583929644253,0.0876269633507859,0.0211493064792763,NA,NA,21.0569777043765,0,0.285564858165795,0.506445260402342,1049.56682654561,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,2017.07.03.Aethor.LoL10.zip,2017.07.03,Ae,LOL,moba,26.1291833333333,38,22,517,0.329771755846432,3.03813953488372,5.51374749307451,0.262286266924567,0.592689847307794,135.602000000001,0.0864946027781203,Tab,18.3752417794971,0.828715789473689,1.13528027904218,26.1719166666667,4968,3.16369645580664,348.265999999995,95.6149999999993,0,443.880999999994,0.0876361348766973,0.0361514971375818,0.0961921529175043,0.0265958961237815,NA,NA,20.0040249547193,1.66270783847981,0.316100664384941,0.848507934194738,1004.35397505558,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,2017.07.03.Aethor.LoL6.zip,2017.07.03,Ae,LOL,moba,28.3925666666667,34,20,399,0.234216232652443,4.28011055276382,6.19518040127743,0.299634085213034,0.491528859314279,119.554000000001,0.070179166612858,Tab,17.2932330827068,0.918898550724644,0.74687606549129,28.4689166666667,5643,3.30360305245194,422.204000000001,74.6999999999984,0,496.903999999999,0.0879042265250886,0.0345418214793662,0.0889285714285696,0.0395487917643343,NA,NA,14.900779588944,0,0.302709322935129,0.685320229992429,989.687375054858,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2017.07.03.Aethor.LoL7.zip,2017.07.03,Ae,LOL,moba,39.3360833333333,29,19,642,0.272014880315571,3.68200468018721,4.54302952523595,0.243037383177569,0.419828482738569,156.029999999999,0.066109784697256,A,12.9283489096573,0.064385542168676,0.0786362157187666,39.6843,7690,3.22965673242735,586.783999999986,41.0039999999996,0,627.787999999985,0.0818730291614324,0.0469304335733867,0.0784015296367105,0.0434313144875364,NA,NA,6.80104031209363,0,0.309634542853427,0.73659119184626,1032.5683363904,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,2017.07.03.Aethor.LoL8.zip,2017.07.03,Ae,LOL,moba,37.7059833333333,35,14,732,0.32355607575986,3.09488235294118,4.68396145941269,0.237265027322401,0.527327407835311,173.677999999998,0.076768541155492,E,14.7540983606557,0.0632037037036974,0.0126452379269636,39.0628666666667,7571,3.23026301193119,543.364000000004,93.6629999999947,0,637.026999999999,0.0846361370716518,0.0327445227875025,0.0814460869565171,0.0274961530245641,NA,NA,15.1915455746367,0,0.309587714663144,0.96767534976438,1000.9868340631,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,2017.07.03.Aethor.LoL9.zip,2017.07.03,Ae,LOL,moba,50.09445,37,17,853,0.283797240346319,3.52770422535211,4.57028634399597,0.285932004689329,0.777579313811728,243.899999999998,0.0811467138575223,A,20.8675263774912,0.0648314606741606,0.0462480992933727,50.1267333333333,10437,3.47020418911532,776.394000000005,105.613000000003,0,882.007000000008,0.084935346242206,0.0299498501138361,0.0814915123456811,0.0615775990121816,NA,NA,12.4233716475096,0.5431675242996,0.288158585665006,0.726506558302413,1076.62287954612,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,2017.07.03.Armagone.QM-DVA.zip,2017.07.03,Ar,HOTS,moba,18.0688,15,10,233,0.214919271525134,4.67296551724138,6.35705279249732,0.428811158798285,1.46179059967176,99.9130000000004,0.0921597818707758,Tab,26.1802575107296,0.159508196721313,0.0370128909754519,18.0952833333333,1750,1.61183807566797,353.110999999998,13.5590000000001,0,366.669999999998,0.210310303752232,0.667108268420384,0.193700000000002,0.181969447188659,NA,NA,3.99543378995434,0,0.604080045740423,1.60722736704503,729.688220871201,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,2017.07.03.Armagone.QM-DVA2.zip,2017.07.03,Ar,HOTS,moba,18.07775,17,11,225,0.207437319356668,4.84164732142857,8.41267885627029,0.304408888888893,0.761406946002356,68.4920000000009,0.0631457638994537,A,39.1111111111111,0.144329545454547,0.0229811124801539,18.079,1539,1.41877316223242,278.846000000001,9.22199999999984,0,288.068000000001,0.185773484343771,0.387748651392176,0.26348571428571,0.287535304372363,NA,NA,2.27716330513988,1.66134185303514,0.688985045513654,1.94563253837977,673.953795176881,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,2017.07.03.Armagone.QM-Greymane.zip,2017.07.03,Ar,HOTS,moba,23.4468666666667,20,9,770,0.547336815438026,1.82919765929779,4.29176616045004,0.177662337662337,0.372314949466993,136.8,0.097241138119379,A,42.7272727272727,0.120255319148935,0.028337069210442,22.8630666666667,2321,1.69195733439084,277.992000000002,26.9240000000004,0,304.916000000002,0.128165975103735,0.120490541514842,0.180697986577184,0.155773644888554,NA,NA,6.41135972461274,0.471698113207547,0.589662068965517,1.74668490798183,726.146490660116,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,2017.07.03.Armagone.QM-Probius.zip,2017.07.03,Ar,HOTS,moba,24.3279666666667,26,11,632,0.432972203458571,2.31302218700475,5.91655492284678,0.241960443037972,0.717290808956474,152.918999999998,0.104762146171963,A,27.6898734177215,0.131571428571428,0.0408260155635843,24.4146166666667,2370,1.61788327620681,301.770999999998,13.1150000000003,0,314.885999999998,0.132123905429071,0.0733381989827417,0.154294117647062,0.163695770629938,NA,NA,3.62716153521721,0,0.617839172646686,2.8752225305862,781.146354986503,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2017.07.03.Benjamin.QuickMatch.zip,2017.07.03,Be,HOTS,moba,23.9614833333333,14,9,456,0.31717568959629,3.15956263736264,7.21008378212743,0.657508771929824,2.31826328514764,299.824,0.208545798152451,Q,29.8245614035088,0.0878308823529436,0.0262930930649008,26.6827333333333,4211,2.6302902501243,274.560999999999,32.727000000001,0,307.288,0.0733140186915885,0.0966433834609415,0.0702296137339076,0.156568391262881,NA,NA,11.0662550463073,0.590179414542021,0.379733729216152,2.80762082910197,1132.77237141064,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2017.07.03.Get.sfMID.zip,2017.07.03,Ge,Dota2,moba,48.4844833333333,45,23,2055,0.706411570162138,1.41566358325219,2.97217725480293,0.157902676399028,0.585671326675315,324.490000000003,0.111544277567842,Espace,27.007299270073,0.0884522522522478,0.0170489571488786,48.4677333333333,5449,1.87375518558051,605.717000000015,41.2279999999985,1.732,648.677000000014,0.119801621835446,0.0259012964273499,0.109068783068779,0.0757370540563569,0.115466666666667,0.0297342195042425,6.93705267021472,0,0.533644089574156,1.67235196968201,1187.00615937932,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,2017.07.03.Lei.Arthas - Plat 2.zip,2017.07.03,Le,HOTS,moba,16.97855,25,7,535,0.525172447980933,1.90724719101124,3.92713749863096,0.0934392523364496,0.0317927445525165,49.9900000000005,0.0490717208870413,R,42.0560747663551,0.079151111111113,0.0133187003036216,17.1586833333333,2413,2.3438084312996,255.225,14.1670000000003,0,269.392,0.112831564986737,0.0925084378241725,0.0944466666666689,0.0496760697073125,NA,NA,6.21890547263682,0,0.426554311774461,0.78387499635257,1307.95807090164,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,2017.07.03.Lei.Genji - Plat 2.zip,2017.07.03,Le,HOTS,moba,17.7619666666667,24,8,488,0.457907251261591,2.18833264887064,4.01259505434912,0.0880225409836045,0.0236138837823772,42.954999999999,0.0403061597908631,A,57.172131147541,0.0834193548387075,0.0207468412680985,18.0730833333333,2478,2.28516624630551,226.295000000003,35.8010000000011,0,262.096000000004,0.107913686218409,0.0942856969099583,0.0944617414248051,0.0373478640674181,NA,NA,15.2945924132365,0,0.437465078724263,0.907134597844413,1442.28476443878,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,2017.07.03.Lei.Uther - Plat 2.zip,2017.07.03,Le,HOTS,moba,17.2385333333333,13,8,234,0.22623734424429,4.43910729613734,4.63134889596935,0.106525641025644,0.0224258765843043,24.9270000000006,0.0241000781195622,Z,29.9145299145299,0.107071428571434,0.0189685639472092,18.4744333333333,2600,2.34558389702526,251.069,22.0649999999997,0,273.134,0.1064754028838,0.0442037942214847,0.0911776859504119,0.0215267236700652,NA,NA,9.3041138023837,0,0.426213543670643,1.41805792968726,1216.01325627975,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,2017.07.04.Aethor.HOTS1.zip,2017.07.04,Ae,HOTS,moba,12.6502666666667,26,17,225,0.296436438757549,3.38846428571429,4.66434212228224,0.134115555555556,0.350519951767806,30.1760000000001,0.0397567376708792,A,24,0.0619074074074085,0.0141970878205862,13.5565666666667,2579,3.17066513891177,168.841999999998,63.7550000000002,0,232.596999999999,0.0909709051724129,0.0516771150551197,0.0883033240997233,0.0216502450240359,NA,NA,28.0062063615206,0,0.31538673390225,0.682082932398336,986.689586897317,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,2017.07.04.Lei.Luisaile - Plat 2.zip,2017.07.04,Le,HOTS,moba,14.76325,19,17,187,0.211109794026835,4.76077956989247,4.84135581744907,0.110502673796792,0.0826695308859216,20.6640000000001,0.0233281967046553,E,31.5508021390374,0.107694915254235,0.0144237044326941,15.9776166666667,2519,2.62763428421218,252.148999999998,19.2910000000006,0,271.439999999998,0.108264920566766,0.0375255099029336,0.101531578947371,0.0755227745364594,NA,NA,7.54267566494641,0,0.380289515488483,0.804687929734449,1386.76080146981,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2017.07.04.Lei.Sylvanas - Plat 2.zip,2017.07.04,Le,HOTS,moba,21.463,22,4,2845,2.20922828433428,0.452805907172996,2.26884833729596,0.0681047451669608,0.0172974391609307,193.758000000003,0.150458929320228,A,89.3145869947276,0.0658232979142077,0.0149882849365733,22.1368166666667,3605,2.71418127719357,345.942999999993,27.5759999999989,0,373.518999999992,0.104105627445078,0.0893974678730961,0.0984857142857102,0.0757150369495866,NA,NA,7.76699029126214,0,0.368248890122087,1.0806964543584,1214.41895230484,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2017.07.04.Trichouette.Game 1.zip,2017.07.04,Tr,Dota2,moba,43.7859333333333,56,23,2004,0.762802056672691,1.31157214178732,3.00458503755758,0.116443113772455,0.164455306802737,233.352,0.0888230466710009,Espace,15.1197604790419,0.0899801980197976,0.0208013213720062,44.0227833333333,4266,1.61507280131841,347.228,37.5880000000023,0,384.816000000002,0.0893076131687243,0.0186866989579366,0.0994391534391596,0.124497537611914,NA,NA,8.86075949367089,0.0936768149882904,0.619184759671747,1.61802643291742,691.839916590676,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2017.07.04.Trichouette.Game 2.zip,2017.07.04,Tr,Dota2,moba,55.8985,52,25,1625,0.484509125170324,2.0651724137931,4.9049895503505,0.153991384615388,0.415644251751901,250.236000000006,0.0746102310437687,Espace,11.1384615384615,0.0891160220994582,0.0216259313911015,55.9659833333333,4958,1.4764921191712,387.717,43.8229999999966,0.454999999999927,431.994999999997,0.0858350675226921,0.0181965825572705,0.100281464530885,0.152730757732307,0.113749999999982,0.0305764070267967,8.81403791851553,3.84018619084562,0.677356465604196,1.90838253051993,713.907553572936,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2017.07.05.Aethor.LoL11.zip,2017.07.05,Ae,LOL,moba,30.8716333333333,30,17,371,0.200291745712623,5.00621081081081,6.86499955047829,0.425110512129386,1.62070839739161,157.716000000002,0.0851461265951819,Left Shift,14.2857142857143,0.963075471698115,2.57803552109753,31.1048833333333,6482,3.47319525926529,457.401000000004,110.050000000001,0,567.451000000005,0.0859937958262839,0.0352007534238443,0.0946259673258822,0.25628205319162,NA,NA,17.9392256671294,0,0.287828112945533,0.571298122823486,1046.25475177055,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2017.07.05.Lei.Diablo - Plat 2.zip,2017.07.05,Le,HOTS,moba,15.69895,25,11,369,0.391745944792486,2.55864945652174,4.71885251655206,0.305636856368566,4.06725487735077,112.780000000001,0.119731999061509,Z,52.8455284552846,0.0813435897435932,0.0192867642622398,16.9884,2426,2.38005541035844,256.627999999999,13.0490000000002,0,269.676999999999,0.111966841186736,0.113335118933771,0.0973805970149268,0.0269113819384357,NA,NA,5.5234954657873,0,0.419849896907217,0.752584332237747,1180.85073947636,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2017.07.05.Lei.Rehgar - Plat 2.zip,2017.07.05,Le,HOTS,moba,20.6598333333333,25,8,313,0.252502843682185,3.97304487179487,5.49480217567007,0.295619808306705,3.33289066600293,92.5289999999988,0.0746448422462256,W,34.8242811501597,0.119660550458709,0.0197920766897755,20.9118833333333,2911,2.32005247415146,298.859,36.5600000000002,0,335.419000000001,0.111556177678238,0.126198045595784,0.158268398268399,0.544534237991348,NA,NA,7.93814432989691,0,0.430859450171821,0.930858494317926,1324.51029362205,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2017.07.05.Trichouette.Game 3.zip,2017.07.05,Tr,Dota2,moba,54.8951,44,27,1489,0.452074350291131,2.21345497311828,4.54653794216784,0.124251175285428,0.217466030687519,185.010000000003,0.0561707693400695,Espace,9.93955674949631,0.0909527027027112,0.0242575002664297,54.9441333333333,6161,1.86886801381282,487.175000000003,36.2830000000013,1.03300000000024,524.491000000004,0.0851555672085304,0.0171614278485649,0.0843790697674449,0.0741344336069282,0.103300000000024,0.0236927086768128,6.97825381369685,4.30257844050947,0.535127272727273,1.4369465057214,724.671762100628,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2017.07.06.Aethor.LoL12.zip,2017.07.06,Ae,LOL,moba,23.7789,34,14,405,0.283865107301011,3.5315198019802,4.64086734610812,0.360145679012346,1.43903988585498,145.859,0.102232791816835,Tab,14.0740740740741,1.28491228070175,2.10659194367772,24.0745666666667,4607,3.18939627850692,306.515000000001,78.7449999999988,0,385.26,0.0832468766974474,0.0287647371443466,0.0852218614718602,0.0821182293722375,NA,NA,20.0954861111111,1.09489051094891,0.313478940512375,0.94189929721429,941.924630661453,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2017.07.06.Mitsu.Support_Plat_Lol.zip,2017.07.06,Mi,LOL,moba,31.0088333333333,39,22,902,0.48480809231778,2.06482574916759,4.02704490106063,0.445211751662978,1.44710168393079,401.581000000006,0.215842260001186,E,22.7272727272727,0.104585365853669,0.0181858267503994,31.1200833333333,4431,2.37306562482427,579.353000000006,15.8580000000007,0,595.211000000007,0.135457797521629,0.0499799811010714,0.103647058823534,0.0581431390019739,NA,NA,3.44983089064262,1.70807453416149,0.421131602708804,0.877307157348541,977.52422295599,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2017.07.06.Mitsu.Support_Plat_Lol2.zip,2017.07.06,Mi,LOL,moba,23.9597833333333,39,20,641,0.445886057678596,2.2460609375,3.40430866377947,0.638670826833074,1.90756411407015,409.388,0.284774417130929,A,17.7847113884555,0.120456140350876,0.0235255990682558,24.0270666666667,3353,2.3258491812012,442.682999999998,9.3439999999992,0,452.026999999997,0.135501377410468,0.0612647991139459,0.108651162790688,0.0828986294418526,NA,NA,2.56333830104322,0,0.429616348448687,0.970654460943604,869.07167078426,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
